user_id,product_id,product_name,category,product_description,rating,price
68,6,Keyboard,Electronics,Keyboard for Electronics category with premium quality and smart features,2,702.75
144,2,Blender,Books,Blender for Books category with premium quality and smart features,1,297.75
41,73,Blender,Groceries,Blender for Groceries category with premium quality and smart features,1,230.82
119,12,Backpack,Sports,Backpack for Sports category with premium quality and smart features,4,646.06
120,14,Headphones,Fashion,Headphones for Fashion category with premium quality and smart features,1,918.29
102,56,Novel,Home,Novel for Home category with premium quality and smart features,3,73.83
88,78,T-Shirt,Toys,T-Shirt for Toys category with premium quality and smart features,4,123.18
117,5,Backpack,Books,Backpack for Books category with premium quality and smart features,2,643.81
82,73,Perfume,Electronics,Perfume for Electronics category with premium quality and smart features,4,71.78
93,56,T-Shirt,Toys,T-Shirt for Toys category with premium quality and smart features,1,219.38
6,55,Sneakers,Beauty,Sneakers for Beauty category with premium quality and smart features,2,92.76
18,36,Laptop,Groceries,Laptop for Groceries category with premium quality and smart features,3,875.04
116,54,Gaming Mouse,Home,Gaming Mouse for Home category with premium quality and smart features,3,192.24
14,12,Cookware,Groceries,Cookware for Groceries category with premium quality and smart features,3,172.89
90,54,Backpack,Toys,Backpack for Toys category with premium quality and smart features,5,691.94
42,56,Football,Sports,Football for Sports category with premium quality and smart features,5,395.25
3,72,Laptop,Home,Laptop for Home category with premium quality and smart features,5,620.35
83,41,Headphones,Electronics,Headphones for Electronics category with premium quality and smart features,4,934.48
128,41,Camera,Fashion,Camera for Fashion category with premium quality and smart features,4,270.17
185,1,Blender,Toys,Blender for Toys category with premium quality and smart features,2,637.95
164,75,Smartphone,Fashion,Smartphone for Fashion category with premium quality and smart features,2,748.25
49,54,Perfume,Books,Perfume for Books category with premium quality and smart features,4,223.98
54,25,Cookware,Electronics,Cookware for Electronics category with premium quality and smart features,3,26.03
79,65,Keyboard,Fashion,Keyboard for Fashion category with premium quality and smart features,4,652.42
117,53,Cookware,Groceries,Cookware for Groceries category with premium quality and smart features,3,829.9
110,67,Laptop,Sports,Laptop for Sports category with premium quality and smart features,2,464.24
96,23,Watch,Books,Watch for Books category with premium quality and smart features,4,387.75
169,56,Keyboard,Beauty,Keyboard for Beauty category with premium quality and smart features,5,938.52
26,12,Laptop,Fashion,Laptop for Fashion category with premium quality and smart features,1,620.1
106,14,Keyboard,Toys,Keyboard for Toys category with premium quality and smart features,5,927.96
26,57,Gaming Mouse,Electronics,Gaming Mouse for Electronics category with premium quality and smart features,3,853.19
55,29,Watch,Toys,Watch for Toys category with premium quality and smart features,4,123.36
121,16,Camera,Sports,Camera for Sports category with premium quality and smart features,4,418.81
166,51,Cookware,Electronics,Cookware for Electronics category with premium quality and smart features,2,512.49
69,34,Blender,Beauty,Blender for Beauty category with premium quality and smart features,4,676.57
2,54,Smartphone,Electronics,Smartphone for Electronics category with premium quality and smart features,1,161.84
96,67,Cookware,Sports,Cookware for Sports category with premium quality and smart features,2,959.57
111,31,T-Shirt,Groceries,T-Shirt for Groceries category with premium quality and smart features,5,647.99
14,74,Headphones,Groceries,Headphones for Groceries category with premium quality and smart features,4,977.58
45,52,Watch,Sports,Watch for Sports category with premium quality and smart features,2,443.03
26,17,Gaming Mouse,Fashion,Gaming Mouse for Fashion category with premium quality and smart features,5,786.44
196,34,Cookware,Books,Cookware for Books category with premium quality and smart features,2,102.32
7,56,Gaming Mouse,Electronics,Gaming Mouse for Electronics category with premium quality and smart features,5,161.52
159,70,Perfume,Fashion,Perfume for Fashion category with premium quality and smart features,4,35.04
188,17,Gaming Mouse,Toys,Gaming Mouse for Toys category with premium quality and smart features,3,194.69
168,29,T-Shirt,Beauty,T-Shirt for Beauty category with premium quality and smart features,5,842.05
186,49,Gaming Mouse,Beauty,Gaming Mouse for Beauty category with premium quality and smart features,1,282.22
37,3,Laptop,Fashion,Laptop for Fashion category with premium quality and smart features,4,927.93
32,14,Sneakers,Books,Sneakers for Books category with premium quality and smart features,3,895.66
24,10,Blender,Toys,Blender for Toys category with premium quality and smart features,3,913.59
54,51,Backpack,Fashion,Backpack for Fashion category with premium quality and smart features,1,419.61
125,10,Gaming Mouse,Home,Gaming Mouse for Home category with premium quality and smart features,4,381.5
81,58,Headphones,Books,Headphones for Books category with premium quality and smart features,3,20.04
46,73,Laptop,Electronics,Laptop for Electronics category with premium quality and smart features,3,993.8
124,79,Headphones,Electronics,Headphones for Electronics category with premium quality and smart features,5,744.28
32,25,Watch,Electronics,Watch for Electronics category with premium quality and smart features,1,522.81
195,20,Blender,Home,Blender for Home category with premium quality and smart features,3,123.64
56,4,Headphones,Sports,Headphones for Sports category with premium quality and smart features,2,92.61
178,17,Sneakers,Beauty,Sneakers for Beauty category with premium quality and smart features,4,207.25
24,45,Backpack,Beauty,Backpack for Beauty category with premium quality and smart features,4,441.7
103,25,Headphones,Beauty,Headphones for Beauty category with premium quality and smart features,2,690.19
184,36,Laptop,Groceries,Laptop for Groceries category with premium quality and smart features,5,795.22
151,40,Camera,Books,Camera for Books category with premium quality and smart features,2,954.22
125,56,Novel,Toys,Novel for Toys category with premium quality and smart features,5,749.61
82,80,Perfume,Fashion,Perfume for Fashion category with premium quality and smart features,4,435.02
146,46,Football,Sports,Football for Sports category with premium quality and smart features,1,454.91
9,66,Perfume,Beauty,Perfume for Beauty category with premium quality and smart features,4,300.54
166,68,Novel,Sports,Novel for Sports category with premium quality and smart features,1,123.5
83,55,Cookware,Books,Cookware for Books category with premium quality and smart features,2,81.91
169,48,Headphones,Sports,Headphones for Sports category with premium quality and smart features,3,131.08
82,2,T-Shirt,Sports,T-Shirt for Sports category with premium quality and smart features,4,571.79
83,30,Novel,Fashion,Novel for Fashion category with premium quality and smart features,3,605.78
135,28,Watch,Fashion,Watch for Fashion category with premium quality and smart features,3,719.1
172,10,Gaming Mouse,Groceries,Gaming Mouse for Groceries category with premium quality and smart features,4,324.61
82,26,Smartphone,Home,Smartphone for Home category with premium quality and smart features,4,503.66
71,54,Laptop,Fashion,Laptop for Fashion category with premium quality and smart features,4,179.43
84,76,T-Shirt,Groceries,T-Shirt for Groceries category with premium quality and smart features,5,31.06
5,74,Football,Electronics,Football for Electronics category with premium quality and smart features,4,291.52
104,5,Cookware,Electronics,Cookware for Electronics category with premium quality and smart features,1,78.76
25,54,Sneakers,Beauty,Sneakers for Beauty category with premium quality and smart features,3,756.16
103,11,Backpack,Sports,Backpack for Sports category with premium quality and smart features,5,56.6
77,59,Blender,Toys,Blender for Toys category with premium quality and smart features,1,844.64
159,14,T-Shirt,Electronics,T-Shirt for Electronics category with premium quality and smart features,1,827.2
36,14,Blender,Sports,Blender for Sports category with premium quality and smart features,4,234.08
23,25,Blender,Sports,Blender for Sports category with premium quality and smart features,5,989.67
177,7,Football,Beauty,Football for Beauty category with premium quality and smart features,1,119.7
78,10,Cookware,Beauty,Cookware for Beauty category with premium quality and smart features,5,793.71
98,35,Football,Books,Football for Books category with premium quality and smart features,2,587.62
31,17,Blender,Sports,Blender for Sports category with premium quality and smart features,2,755.5
106,58,Watch,Fashion,Watch for Fashion category with premium quality and smart features,5,248.12
123,63,Cookware,Beauty,Cookware for Beauty category with premium quality and smart features,4,233.57
68,38,Cookware,Fashion,Cookware for Fashion category with premium quality and smart features,5,837.19
63,27,Laptop,Fashion,Laptop for Fashion category with premium quality and smart features,4,69.66
4,28,Blender,Toys,Blender for Toys category with premium quality and smart features,4,196.04
27,44,Blender,Home,Blender for Home category with premium quality and smart features,5,763.99
132,41,Keyboard,Beauty,Keyboard for Beauty category with premium quality and smart features,4,658.74
130,14,T-Shirt,Books,T-Shirt for Books category with premium quality and smart features,3,391.72
116,80,Camera,Home,Camera for Home category with premium quality and smart features,4,196.07
72,55,Gaming Mouse,Books,Gaming Mouse for Books category with premium quality and smart features,3,951.98
148,14,Backpack,Books,Backpack for Books category with premium quality and smart features,1,747.58
62,3,Headphones,Toys,Headphones for Toys category with premium quality and smart features,3,38.3
170,68,Cookware,Toys,Cookware for Toys category with premium quality and smart features,3,127.14
141,11,Novel,Sports,Novel for Sports category with premium quality and smart features,2,159.11
129,56,Smartphone,Sports,Smartphone for Sports category with premium quality and smart features,4,279.86
26,7,Keyboard,Groceries,Keyboard for Groceries category with premium quality and smart features,4,201.99
49,52,Perfume,Books,Perfume for Books category with premium quality and smart features,3,534.27
127,67,Laptop,Groceries,Laptop for Groceries category with premium quality and smart features,1,649.88
29,29,Smartphone,Fashion,Smartphone for Fashion category with premium quality and smart features,1,579.48
62,9,Sneakers,Fashion,Sneakers for Fashion category with premium quality and smart features,2,883.77
180,52,Novel,Groceries,Novel for Groceries category with premium quality and smart features,1,227.69
178,35,T-Shirt,Toys,T-Shirt for Toys category with premium quality and smart features,2,787.87
89,37,Keyboard,Beauty,Keyboard for Beauty category with premium quality and smart features,1,103.3
129,80,Keyboard,Toys,Keyboard for Toys category with premium quality and smart features,3,854.04
177,31,Cookware,Books,Cookware for Books category with premium quality and smart features,1,174.98
86,59,Smartphone,Books,Smartphone for Books category with premium quality and smart features,4,433.64
6,23,Football,Beauty,Football for Beauty category with premium quality and smart features,1,179.02
195,2,Backpack,Sports,Backpack for Sports category with premium quality and smart features,5,11.0
64,61,Smartphone,Fashion,Smartphone for Fashion category with premium quality and smart features,1,571.59
75,30,Camera,Books,Camera for Books category with premium quality and smart features,2,777.5
26,39,Backpack,Sports,Backpack for Sports category with premium quality and smart features,4,737.47
140,33,Sneakers,Toys,Sneakers for Toys category with premium quality and smart features,3,464.16
91,39,Football,Sports,Football for Sports category with premium quality and smart features,5,776.78
153,62,Sneakers,Fashion,Sneakers for Fashion category with premium quality and smart features,5,730.93
6,19,Blender,Groceries,Blender for Groceries category with premium quality and smart features,2,662.77
37,46,Smartphone,Toys,Smartphone for Toys category with premium quality and smart features,2,581.81
179,56,T-Shirt,Sports,T-Shirt for Sports category with premium quality and smart features,1,201.9
97,14,Football,Beauty,Football for Beauty category with premium quality and smart features,5,900.23
116,68,Sneakers,Books,Sneakers for Books category with premium quality and smart features,3,889.11
101,76,Sneakers,Groceries,Sneakers for Groceries category with premium quality and smart features,3,198.67
149,67,Blender,Sports,Blender for Sports category with premium quality and smart features,5,131.73
117,73,Sneakers,Sports,Sneakers for Sports category with premium quality and smart features,1,969.78
128,19,Gaming Mouse,Toys,Gaming Mouse for Toys category with premium quality and smart features,2,527.95
75,80,Sneakers,Books,Sneakers for Books category with premium quality and smart features,4,295.38
76,2,Smartphone,Toys,Smartphone for Toys category with premium quality and smart features,2,290.19
152,16,Backpack,Electronics,Backpack for Electronics category with premium quality and smart features,3,15.04
91,1,Sneakers,Electronics,Sneakers for Electronics category with premium quality and smart features,2,356.72
73,65,Laptop,Books,Laptop for Books category with premium quality and smart features,3,151.22
188,26,Perfume,Groceries,Perfume for Groceries category with premium quality and smart features,1,297.89
9,61,T-Shirt,Sports,T-Shirt for Sports category with premium quality and smart features,4,428.34
26,34,Perfume,Beauty,Perfume for Beauty category with premium quality and smart features,3,181.57
112,42,Gaming Mouse,Books,Gaming Mouse for Books category with premium quality and smart features,2,257.52
107,71,Sneakers,Home,Sneakers for Home category with premium quality and smart features,3,94.74
146,60,Novel,Books,Novel for Books category with premium quality and smart features,4,105.08
135,57,Watch,Sports,Watch for Sports category with premium quality and smart features,3,473.7
110,60,Novel,Groceries,Novel for Groceries category with premium quality and smart features,4,37.4
144,4,Laptop,Groceries,Laptop for Groceries category with premium quality and smart features,2,619.06
78,32,Headphones,Sports,Headphones for Sports category with premium quality and smart features,5,547.84
145,38,Camera,Electronics,Camera for Electronics category with premium quality and smart features,4,134.68
172,1,Camera,Toys,Camera for Toys category with premium quality and smart features,5,465.62
14,11,Sneakers,Electronics,Sneakers for Electronics category with premium quality and smart features,1,340.15
25,38,Keyboard,Toys,Keyboard for Toys category with premium quality and smart features,3,865.67
32,75,Keyboard,Electronics,Keyboard for Electronics category with premium quality and smart features,2,521.1
144,64,T-Shirt,Books,T-Shirt for Books category with premium quality and smart features,2,307.88
80,1,Perfume,Toys,Perfume for Toys category with premium quality and smart features,2,123.56
1,20,Watch,Fashion,Watch for Fashion category with premium quality and smart features,1,254.73
27,61,Blender,Electronics,Blender for Electronics category with premium quality and smart features,5,449.38
15,16,Novel,Beauty,Novel for Beauty category with premium quality and smart features,4,982.87
61,70,Blender,Beauty,Blender for Beauty category with premium quality and smart features,5,684.51
169,79,Novel,Fashion,Novel for Fashion category with premium quality and smart features,2,639.84
48,19,Headphones,Home,Headphones for Home category with premium quality and smart features,5,744.25
140,26,Backpack,Toys,Backpack for Toys category with premium quality and smart features,3,296.55
26,76,Cookware,Toys,Cookware for Toys category with premium quality and smart features,3,397.28
179,14,Novel,Toys,Novel for Toys category with premium quality and smart features,4,156.68
73,59,Perfume,Fashion,Perfume for Fashion category with premium quality and smart features,4,20.91
78,5,Smartphone,Toys,Smartphone for Toys category with premium quality and smart features,3,963.17
120,59,Smartphone,Beauty,Smartphone for Beauty category with premium quality and smart features,2,364.17
129,27,Football,Sports,Football for Sports category with premium quality and smart features,5,396.72
17,23,Cookware,Books,Cookware for Books category with premium quality and smart features,5,345.9
184,18,Camera,Beauty,Camera for Beauty category with premium quality and smart features,3,924.24
18,62,Backpack,Groceries,Backpack for Groceries category with premium quality and smart features,5,662.38
148,65,Headphones,Beauty,Headphones for Beauty category with premium quality and smart features,3,592.96
149,45,Laptop,Groceries,Laptop for Groceries category with premium quality and smart features,1,39.23
188,21,Laptop,Home,Laptop for Home category with premium quality and smart features,1,504.44
174,61,Camera,Sports,Camera for Sports category with premium quality and smart features,2,981.52
188,31,Football,Fashion,Football for Fashion category with premium quality and smart features,2,730.88
99,54,Smartphone,Fashion,Smartphone for Fashion category with premium quality and smart features,5,257.98
10,10,Camera,Toys,Camera for Toys category with premium quality and smart features,3,610.47
8,23,Laptop,Sports,Laptop for Sports category with premium quality and smart features,4,383.85
164,74,T-Shirt,Home,T-Shirt for Home category with premium quality and smart features,3,496.19
174,37,T-Shirt,Home,T-Shirt for Home category with premium quality and smart features,2,439.72
136,25,Perfume,Fashion,Perfume for Fashion category with premium quality and smart features,1,632.82
172,13,Smartphone,Home,Smartphone for Home category with premium quality and smart features,2,894.36
93,53,Cookware,Fashion,Cookware for Fashion category with premium quality and smart features,2,685.54
187,68,T-Shirt,Toys,T-Shirt for Toys category with premium quality and smart features,2,574.67
122,65,Cookware,Sports,Cookware for Sports category with premium quality and smart features,5,900.76
36,9,Novel,Toys,Novel for Toys category with premium quality and smart features,4,875.24
146,11,Camera,Books,Camera for Books category with premium quality and smart features,5,305.24
31,64,Smartphone,Home,Smartphone for Home category with premium quality and smart features,5,545.13
6,29,Football,Beauty,Football for Beauty category with premium quality and smart features,3,396.52
92,9,Sneakers,Books,Sneakers for Books category with premium quality and smart features,1,539.08
62,67,Novel,Beauty,Novel for Beauty category with premium quality and smart features,5,66.08
179,15,Football,Toys,Football for Toys category with premium quality and smart features,3,656.7
9,44,Sneakers,Groceries,Sneakers for Groceries category with premium quality and smart features,2,341.2
196,8,T-Shirt,Books,T-Shirt for Books category with premium quality and smart features,5,818.59
85,8,Backpack,Home,Backpack for Home category with premium quality and smart features,1,807.61
145,79,Cookware,Electronics,Cookware for Electronics category with premium quality and smart features,1,950.41
154,79,Football,Fashion,Football for Fashion category with premium quality and smart features,5,483.98
34,35,Laptop,Electronics,Laptop for Electronics category with premium quality and smart features,1,501.63
58,45,Backpack,Groceries,Backpack for Groceries category with premium quality and smart features,3,783.73
59,3,Smartphone,Electronics,Smartphone for Electronics category with premium quality and smart features,2,538.84
98,3,Smartphone,Toys,Smartphone for Toys category with premium quality and smart features,4,768.02
179,17,Keyboard,Groceries,Keyboard for Groceries category with premium quality and smart features,4,554.05
30,57,Football,Fashion,Football for Fashion category with premium quality and smart features,5,982.71
95,46,Cookware,Home,Cookware for Home category with premium quality and smart features,4,918.89
61,30,Perfume,Fashion,Perfume for Fashion category with premium quality and smart features,1,234.85
192,69,Camera,Electronics,Camera for Electronics category with premium quality and smart features,1,874.52
64,8,Smartphone,Fashion,Smartphone for Fashion category with premium quality and smart features,2,444.17
73,6,Cookware,Sports,Cookware for Sports category with premium quality and smart features,5,658.66
63,38,Perfume,Books,Perfume for Books category with premium quality and smart features,4,483.91
32,10,Sneakers,Fashion,Sneakers for Fashion category with premium quality and smart features,5,213.8
181,46,Backpack,Home,Backpack for Home category with premium quality and smart features,3,942.01
200,71,Blender,Beauty,Blender for Beauty category with premium quality and smart features,2,531.58
69,41,Smartphone,Fashion,Smartphone for Fashion category with premium quality and smart features,3,901.42
181,80,Sneakers,Toys,Sneakers for Toys category with premium quality and smart features,1,211.52
36,67,Sneakers,Home,Sneakers for Home category with premium quality and smart features,5,218.66
96,19,T-Shirt,Electronics,T-Shirt for Electronics category with premium quality and smart features,4,653.41
117,15,Backpack,Electronics,Backpack for Electronics category with premium quality and smart features,1,277.6
151,50,Blender,Beauty,Blender for Beauty category with premium quality and smart features,1,69.12
157,50,Smartphone,Toys,Smartphone for Toys category with premium quality and smart features,4,390.82
12,29,Novel,Home,Novel for Home category with premium quality and smart features,2,663.33
137,7,Smartphone,Beauty,Smartphone for Beauty category with premium quality and smart features,5,765.37
7,78,Football,Sports,Football for Sports category with premium quality and smart features,3,812.14
152,28,Cookware,Electronics,Cookware for Electronics category with premium quality and smart features,5,439.74
110,8,Watch,Fashion,Watch for Fashion category with premium quality and smart features,4,952.95
174,37,Novel,Toys,Novel for Toys category with premium quality and smart features,5,722.03
197,67,Headphones,Beauty,Headphones for Beauty category with premium quality and smart features,4,472.66
61,17,Sneakers,Electronics,Sneakers for Electronics category with premium quality and smart features,3,94.68
64,70,Cookware,Beauty,Cookware for Beauty category with premium quality and smart features,5,400.66
158,36,Sneakers,Sports,Sneakers for Sports category with premium quality and smart features,3,784.6
198,78,Laptop,Electronics,Laptop for Electronics category with premium quality and smart features,3,572.76
83,34,Backpack,Books,Backpack for Books category with premium quality and smart features,4,27.09
3,60,Cookware,Electronics,Cookware for Electronics category with premium quality and smart features,4,641.37
143,28,Smartphone,Groceries,Smartphone for Groceries category with premium quality and smart features,5,939.45
71,79,Laptop,Sports,Laptop for Sports category with premium quality and smart features,4,188.01
197,36,Blender,Beauty,Blender for Beauty category with premium quality and smart features,4,135.95
162,23,Blender,Books,Blender for Books category with premium quality and smart features,5,659.42
60,15,Headphones,Electronics,Headphones for Electronics category with premium quality and smart features,5,861.96
149,41,Watch,Electronics,Watch for Electronics category with premium quality and smart features,2,70.2
183,34,Smartphone,Beauty,Smartphone for Beauty category with premium quality and smart features,3,545.04
12,77,Cookware,Home,Cookware for Home category with premium quality and smart features,1,86.7
114,15,T-Shirt,Fashion,T-Shirt for Fashion category with premium quality and smart features,2,332.53
96,54,Gaming Mouse,Fashion,Gaming Mouse for Fashion category with premium quality and smart features,4,877.09
37,4,Perfume,Sports,Perfume for Sports category with premium quality and smart features,3,341.64
105,48,Sneakers,Toys,Sneakers for Toys category with premium quality and smart features,5,40.85
95,6,Football,Beauty,Football for Beauty category with premium quality and smart features,2,912.75
7,14,Camera,Home,Camera for Home category with premium quality and smart features,3,515.69
200,66,T-Shirt,Sports,T-Shirt for Sports category with premium quality and smart features,4,832.42
9,20,Camera,Groceries,Camera for Groceries category with premium quality and smart features,1,955.63
58,73,Watch,Groceries,Watch for Groceries category with premium quality and smart features,1,849.12
136,7,Gaming Mouse,Toys,Gaming Mouse for Toys category with premium quality and smart features,5,525.13
82,35,Blender,Home,Blender for Home category with premium quality and smart features,5,300.13
63,43,Camera,Home,Camera for Home category with premium quality and smart features,3,238.58
81,15,Backpack,Home,Backpack for Home category with premium quality and smart features,4,368.26
91,72,Football,Fashion,Football for Fashion category with premium quality and smart features,3,656.8
155,30,Camera,Toys,Camera for Toys category with premium quality and smart features,4,237.47
33,69,Camera,Home,Camera for Home category with premium quality and smart features,4,677.36
171,18,Camera,Beauty,Camera for Beauty category with premium quality and smart features,3,348.16
31,11,Novel,Groceries,Novel for Groceries category with premium quality and smart features,5,983.42
148,64,Football,Home,Football for Home category with premium quality and smart features,2,877.64
4,22,Novel,Fashion,Novel for Fashion category with premium quality and smart features,3,767.85
183,61,Headphones,Fashion,Headphones for Fashion category with premium quality and smart features,1,835.52
7,22,Headphones,Fashion,Headphones for Fashion category with premium quality and smart features,5,868.21
100,55,Headphones,Sports,Headphones for Sports category with premium quality and smart features,4,699.96
62,38,Cookware,Fashion,Cookware for Fashion category with premium quality and smart features,3,595.56
158,14,Laptop,Electronics,Laptop for Electronics category with premium quality and smart features,3,950.42
105,58,Sneakers,Groceries,Sneakers for Groceries category with premium quality and smart features,4,703.11
188,24,Headphones,Fashion,Headphones for Fashion category with premium quality and smart features,1,597.62
95,59,Cookware,Groceries,Cookware for Groceries category with premium quality and smart features,4,184.96
185,76,Camera,Beauty,Camera for Beauty category with premium quality and smart features,1,239.94
127,44,Perfume,Electronics,Perfume for Electronics category with premium quality and smart features,5,898.33
149,66,Sneakers,Groceries,Sneakers for Groceries category with premium quality and smart features,3,390.23
194,23,Smartphone,Books,Smartphone for Books category with premium quality and smart features,2,436.23
72,74,Laptop,Sports,Laptop for Sports category with premium quality and smart features,3,291.94
31,37,Backpack,Beauty,Backpack for Beauty category with premium quality and smart features,4,231.4
44,37,Perfume,Beauty,Perfume for Beauty category with premium quality and smart features,1,925.27
171,36,Laptop,Books,Laptop for Books category with premium quality and smart features,2,556.64
131,22,Perfume,Electronics,Perfume for Electronics category with premium quality and smart features,1,960.26
139,69,Smartphone,Home,Smartphone for Home category with premium quality and smart features,4,834.18
7,48,Sneakers,Home,Sneakers for Home category with premium quality and smart features,5,432.24
114,67,Blender,Books,Blender for Books category with premium quality and smart features,4,301.99
29,16,Football,Toys,Football for Toys category with premium quality and smart features,4,498.32
23,18,Keyboard,Beauty,Keyboard for Beauty category with premium quality and smart features,1,968.76
21,29,Cookware,Fashion,Cookware for Fashion category with premium quality and smart features,2,511.99
71,59,Keyboard,Fashion,Keyboard for Fashion category with premium quality and smart features,3,893.35
10,56,Football,Fashion,Football for Fashion category with premium quality and smart features,5,324.35
143,5,T-Shirt,Electronics,T-Shirt for Electronics category with premium quality and smart features,2,590.48
57,26,Backpack,Beauty,Backpack for Beauty category with premium quality and smart features,2,489.66
48,64,Headphones,Beauty,Headphones for Beauty category with premium quality and smart features,2,638.42
23,67,Smartphone,Home,Smartphone for Home category with premium quality and smart features,4,76.59
143,79,Keyboard,Home,Keyboard for Home category with premium quality and smart features,2,48.42
177,34,Gaming Mouse,Groceries,Gaming Mouse for Groceries category with premium quality and smart features,5,242.37
90,62,Football,Books,Football for Books category with premium quality and smart features,3,842.28
75,63,Camera,Toys,Camera for Toys category with premium quality and smart features,4,601.86
140,62,Laptop,Beauty,Laptop for Beauty category with premium quality and smart features,2,121.24
194,37,Backpack,Groceries,Backpack for Groceries category with premium quality and smart features,3,254.92
109,15,Backpack,Books,Backpack for Books category with premium quality and smart features,3,664.01
89,51,Camera,Books,Camera for Books category with premium quality and smart features,4,841.72
126,77,Gaming Mouse,Groceries,Gaming Mouse for Groceries category with premium quality and smart features,2,38.67
69,65,Football,Home,Football for Home category with premium quality and smart features,4,70.2
198,42,Gaming Mouse,Beauty,Gaming Mouse for Beauty category with premium quality and smart features,3,417.12
114,55,Sneakers,Groceries,Sneakers for Groceries category with premium quality and smart features,1,275.63
187,29,Gaming Mouse,Sports,Gaming Mouse for Sports category with premium quality and smart features,1,315.43
105,29,Watch,Books,Watch for Books category with premium quality and smart features,2,781.76
29,79,Headphones,Sports,Headphones for Sports category with premium quality and smart features,5,544.37
185,3,Laptop,Groceries,Laptop for Groceries category with premium quality and smart features,3,913.11
197,71,Gaming Mouse,Fashion,Gaming Mouse for Fashion category with premium quality and smart features,1,523.46
93,69,Headphones,Home,Headphones for Home category with premium quality and smart features,5,401.57
184,30,Camera,Beauty,Camera for Beauty category with premium quality and smart features,2,911.55
85,53,Watch,Home,Watch for Home category with premium quality and smart features,2,940.61
10,3,Watch,Fashion,Watch for Fashion category with premium quality and smart features,4,793.43
11,21,Sneakers,Beauty,Sneakers for Beauty category with premium quality and smart features,1,237.71
198,32,Sneakers,Electronics,Sneakers for Electronics category with premium quality and smart features,1,814.87
97,52,Blender,Books,Blender for Books category with premium quality and smart features,3,863.36
20,10,Smartphone,Groceries,Smartphone for Groceries category with premium quality and smart features,1,745.23
139,78,Laptop,Books,Laptop for Books category with premium quality and smart features,5,794.69
50,78,Camera,Beauty,Camera for Beauty category with premium quality and smart features,3,430.9
191,3,Sneakers,Beauty,Sneakers for Beauty category with premium quality and smart features,4,210.64
68,74,Novel,Toys,Novel for Toys category with premium quality and smart features,3,435.24
57,53,Backpack,Beauty,Backpack for Beauty category with premium quality and smart features,3,908.59
137,65,Novel,Home,Novel for Home category with premium quality and smart features,1,993.22
187,51,Camera,Sports,Camera for Sports category with premium quality and smart features,5,717.43
116,29,Novel,Electronics,Novel for Electronics category with premium quality and smart features,2,452.61
123,73,Gaming Mouse,Fashion,Gaming Mouse for Fashion category with premium quality and smart features,3,339.11
162,11,Watch,Fashion,Watch for Fashion category with premium quality and smart features,2,215.61
126,76,Laptop,Home,Laptop for Home category with premium quality and smart features,2,409.16
122,67,Smartphone,Home,Smartphone for Home category with premium quality and smart features,4,259.5
80,44,Smartphone,Books,Smartphone for Books category with premium quality and smart features,3,692.11
154,53,Sneakers,Electronics,Sneakers for Electronics category with premium quality and smart features,2,757.49
126,70,Cookware,Toys,Cookware for Toys category with premium quality and smart features,2,328.62
182,62,Football,Fashion,Football for Fashion category with premium quality and smart features,1,431.45
20,49,Camera,Books,Camera for Books category with premium quality and smart features,1,170.47
192,16,T-Shirt,Books,T-Shirt for Books category with premium quality and smart features,4,871.05
30,5,Backpack,Groceries,Backpack for Groceries category with premium quality and smart features,2,629.9
135,63,Keyboard,Books,Keyboard for Books category with premium quality and smart features,5,423.97
3,38,Novel,Fashion,Novel for Fashion category with premium quality and smart features,3,722.74
174,35,Perfume,Sports,Perfume for Sports category with premium quality and smart features,3,568.17
43,19,Watch,Beauty,Watch for Beauty category with premium quality and smart features,2,804.79
183,48,Backpack,Beauty,Backpack for Beauty category with premium quality and smart features,4,218.51
85,18,Watch,Books,Watch for Books category with premium quality and smart features,4,19.72
107,23,Backpack,Books,Backpack for Books category with premium quality and smart features,1,993.38
2,40,T-Shirt,Home,T-Shirt for Home category with premium quality and smart features,1,542.35
85,13,Perfume,Electronics,Perfume for Electronics category with premium quality and smart features,4,598.51
18,45,Cookware,Home,Cookware for Home category with premium quality and smart features,1,928.6
71,37,Perfume,Groceries,Perfume for Groceries category with premium quality and smart features,3,373.6
197,52,Watch,Beauty,Watch for Beauty category with premium quality and smart features,5,645.18
52,10,Laptop,Books,Laptop for Books category with premium quality and smart features,2,287.19
68,73,Headphones,Fashion,Headphones for Fashion category with premium quality and smart features,5,591.44
197,50,Perfume,Sports,Perfume for Sports category with premium quality and smart features,5,608.73
189,79,T-Shirt,Toys,T-Shirt for Toys category with premium quality and smart features,2,12.64
60,28,Football,Fashion,Football for Fashion category with premium quality and smart features,5,155.03
43,61,Cookware,Electronics,Cookware for Electronics category with premium quality and smart features,1,896.99
14,18,Novel,Toys,Novel for Toys category with premium quality and smart features,4,333.82
129,16,Watch,Home,Watch for Home category with premium quality and smart features,4,383.54
99,61,Sneakers,Sports,Sneakers for Sports category with premium quality and smart features,5,323.8
21,78,Headphones,Home,Headphones for Home category with premium quality and smart features,3,714.23
112,72,Backpack,Toys,Backpack for Toys category with premium quality and smart features,3,688.51
143,56,Headphones,Sports,Headphones for Sports category with premium quality and smart features,1,867.48
120,45,T-Shirt,Groceries,T-Shirt for Groceries category with premium quality and smart features,5,564.2
49,49,Headphones,Sports,Headphones for Sports category with premium quality and smart features,1,203.88
